id,vehicle_id,route,latitude,longitude,bearing,speed,current_status,occupancy_status,fetched_at
740008,G-10188,Green-D,42.33638,-71.25027,315,7.9,INCOMING_AT,,2026-06-29 13:40:45.243713+00:00
740007,G-10022,Green-C,42.35625,-71.06264,210,,STOPPED_AT,,2026-06-29 13:40:45.243710+00:00
740006,G-10027,Green-C,42.34814,-71.09222,130,,INCOMING_AT,,2026-06-29 13:40:45.243707+00:00
740005,G-10035,Green-C,42.3459,-71.10742,45,5.6,STOPPED_AT,,2026-06-29 13:40:45.243703+00:00
740004,G-10059,Green-C,42.34099,-71.12585,45,5.2,STOPPED_AT,,2026-06-29 13:40:45.243701+00:00
740003,G-10077,Green-C,42.33869,-71.13786,225,4.4,INCOMING_AT,,2026-06-29 13:40:45.243698+00:00
740002,G-10086,Green-C,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 13:40:45.243696+00:00
740001,G-10098,Green-C,42.33625,-71.14902,225,3.1,STOPPED_AT,,2026-06-29 13:40:45.243693+00:00
740000,G-10112,Green-C,42.3518,-71.07081,60,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243690+00:00
739999,G-10134,Green-C,42.34087,-71.12639,225,5.4,IN_TRANSIT_TO,,2026-06-29 13:40:45.243687+00:00
739998,G-10167,Green-C,42.3362,-71.14896,45,,STOPPED_AT,,2026-06-29 13:40:45.243684+00:00
739997,G-10183,Green-C,42.35245,-71.06483,20,,STOPPED_AT,,2026-06-29 13:40:45.243682+00:00
739996,G-10002,Green-B,42.33969,-71.15817,135,6.2,INCOMING_AT,,2026-06-29 13:40:45.243679+00:00
739995,G-10019,Green-B,42.35213,-71.12407,315,5.7,INCOMING_AT,,2026-06-29 13:40:45.243676+00:00
739994,G-10020,Green-B,42.35013,-71.13158,45,,STOPPED_AT,,2026-06-29 13:40:45.243673+00:00
739993,G-10046,Green-B,42.3518,-71.07081,60,,INCOMING_AT,,2026-06-29 13:40:45.243670+00:00
739992,G-10049,Green-B,42.34804,-71.08964,90,,INCOMING_AT,,2026-06-29 13:40:45.243667+00:00
739991,G-10057,Green-B,42.35005,-71.10722,135,6.1,STOPPED_AT,,2026-06-29 13:40:45.243665+00:00
739990,G-10061,Green-B,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 13:40:45.243662+00:00
739989,G-10067,Green-B,42.34567,-71.14147,45,5.1,INCOMING_AT,,2026-06-29 13:40:45.243659+00:00
739988,G-10075,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 13:40:45.243656+00:00
739987,G-10083,Green-B,42.34018,-71.16709,135,1.6,STOPPED_AT,,2026-06-29 13:40:45.243652+00:00
739986,G-10101,Green-B,42.33847,-71.15282,225,4.6,STOPPED_AT,,2026-06-29 13:40:45.243649+00:00
739985,G-10103,Green-B,42.3489,-71.13982,225,6.3,STOPPED_AT,,2026-06-29 13:40:45.243646+00:00
739984,G-10118,Green-B,42.35989,-71.05897,215,,STOPPED_AT,,2026-06-29 13:40:45.243643+00:00
739983,O-548A6ABA,Orange,42.41459,-71.07663,357,,INCOMING_AT,,2026-06-29 13:40:45.243639+00:00
739982,O-548A6ABB,Orange,42.3307,-71.09596,35,,STOPPED_AT,,2026-06-29 13:40:45.243636+00:00
739981,O-548A700A,Orange,42.35235,-71.06259,5,,STOPPED_AT,,2026-06-29 13:40:45.243634+00:00
739980,O-548A74AC,Orange,42.37384,-71.0703,300,,STOPPED_AT,,2026-06-29 13:40:45.243631+00:00
739979,O-548A74B4,Orange,42.34758,-71.07465,85,,STOPPED_AT,,2026-06-29 13:40:45.243628+00:00
739978,O-548A74B8,Orange,42.38987,-71.077,355,,INCOMING_AT,,2026-06-29 13:40:45.243626+00:00
739977,O-548A74BF,Orange,42.43014,-71.0729,20,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243623+00:00
739976,O-548A78A9,Orange,42.31682,-71.10443,25,,STOPPED_AT,,2026-06-29 13:40:45.243620+00:00
739975,O-548A78AA,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 13:40:45.243617+00:00
739974,O-548A78B7,Orange,42.31976,-71.10265,210,,INCOMING_AT,,2026-06-29 13:40:45.243614+00:00
739973,O-548A78BB,Orange,42.33078,-71.09613,215,,STOPPED_AT,,2026-06-29 13:40:45.243611+00:00
739972,O-548A78BD,Orange,42.3389,-71.08656,220,,INCOMING_AT,,2026-06-29 13:40:45.243607+00:00
739971,O-548A78C3,Orange,42.34763,-71.06734,230,,INCOMING_AT,,2026-06-29 13:40:45.243605+00:00
739970,O-548A78C7,Orange,42.36316,-71.05819,150,,STOPPED_AT,,2026-06-29 13:40:45.243602+00:00
739969,O-548A78D0,Orange,42.38424,-71.07705,175,,STOPPED_AT,,2026-06-29 13:40:45.243599+00:00
739968,O-548A78DA,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 13:40:45.243597+00:00
739967,O-548A78E7,Orange,42.36319,-71.05811,330,,STOPPED_AT,,2026-06-29 13:40:45.243594+00:00
739966,B-548A672A,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 13:40:45.243591+00:00
739965,B-548A78A6,Blue,42.39721,-70.99258,210,,STOPPED_AT,,2026-06-29 13:40:45.243589+00:00
739964,B-548A78AC,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 13:40:45.243586+00:00
739963,B-548A78BA,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 13:40:45.243584+00:00
739962,B-548A78C4,Blue,42.38821,-71.00064,50,,INCOMING_AT,,2026-06-29 13:40:45.243580+00:00
739961,B-548A78C5,Blue,42.37968,-71.02276,65,,STOPPED_AT,,2026-06-29 13:40:45.243578+00:00
739960,B-548A78CA,Blue,42.37231,-71.03554,90,,INCOMING_AT,,2026-06-29 13:40:45.243575+00:00
739959,B-548A78D6,Blue,42.35905,-71.05885,100,,INCOMING_AT,,2026-06-29 13:40:45.243571+00:00
739958,B-548A78DF,Blue,42.36116,-71.06282,105,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243568+00:00
739957,B-548A78E4,Blue,42.35937,-71.05298,260,,INCOMING_AT,,2026-06-29 13:40:45.243565+00:00
739956,R-548A0004,Red,42.39538,-71.11944,340,,INCOMING_AT,,2026-06-29 13:40:45.243562+00:00
739955,R-548A5D6F,Red,42.34273,-71.05707,350,,STOPPED_AT,,2026-06-29 13:40:45.243560+00:00
739954,R-548A5F51,Red,42.33107,-71.057,0,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243557+00:00
739953,R-548A6272,Red,42.39202,-71.11925,175,,INCOMING_AT,,2026-06-29 13:40:45.243554+00:00
739952,R-548A6553,Red,42.28412,-71.03639,345,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243551+00:00
739951,R-548A695C,Red,42.35252,-71.05533,130,,STOPPED_AT,,2026-06-29 13:40:45.243548+00:00
739950,R-548A6AB3,Red,42.36243,-71.08581,95,,STOPPED_AT,,2026-06-29 13:40:45.243545+00:00
739949,R-548A6C54,Red,42.25371,-71.00673,315,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243543+00:00
739948,R-548A6D6F,Red,42.36554,-71.10401,310,,STOPPED_AT,,2026-06-29 13:40:45.243540+00:00
739947,R-548A6DE2,Red,42.38014,-71.11979,0,,INCOMING_AT,,2026-06-29 13:40:45.243537+00:00
739946,R-548A7316,Red,42.31827,-71.05228,170,,INCOMING_AT,,2026-06-29 13:40:45.243534+00:00
739945,R-548A74A7,Red,42.36553,-71.10403,130,,STOPPED_AT,,2026-06-29 13:40:45.243531+00:00
739944,R-548A74A8,Red,42.30028,-71.05982,85,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243528+00:00
739943,R-548A7551,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 13:40:45.243524+00:00
739942,R-548A75C9,Red,42.20749,-71.00156,10,,STOPPED_AT,,2026-06-29 13:40:45.243521+00:00
739941,R-548A7856,Red,42.26545,-71.01921,135,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243518+00:00
739940,R-548A78B0,Red,42.39789,-71.13665,260,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243515+00:00
739939,R-548A78B1,Red,42.37112,-71.11421,300,,IN_TRANSIT_TO,,2026-06-29 13:40:45.243512+00:00
739938,R-548A78EC,Red,42.36246,-71.08581,275,,STOPPED_AT,,2026-06-29 13:40:45.243509+00:00
739937,R-548A78F4,Red,42.39758,-71.12875,95,,INCOMING_AT,,2026-06-29 13:40:45.243506+00:00
739936,R-548A7907,Red,42.28458,-71.06377,330,,STOPPED_AT,,2026-06-29 13:40:45.243503+00:00
739935,R-548A7922,Red,42.35648,-71.06265,130,,STOPPED_AT,,2026-06-29 13:40:45.243496+00:00
739934,B-548A672A,Blue,42.37549,-71.02923,225,,INCOMING_AT,,2026-06-29 13:38:43.453826+00:00
739933,B-548A78A6,Blue,42.40776,-70.99253,170,,STOPPED_AT,,2026-06-29 13:38:43.453823+00:00
739932,B-548A78AC,Blue,42.41576,-70.99041,200,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453820+00:00
739931,B-548A78BA,Blue,42.41085,-70.99259,10,,INCOMING_AT,,2026-06-29 13:38:43.453817+00:00
739930,B-548A78C4,Blue,42.38411,-71.0113,60,,INCOMING_AT,,2026-06-29 13:38:43.453815+00:00
739929,B-548A78C5,Blue,42.37435,-71.03017,45,,STOPPED_AT,,2026-06-29 13:38:43.453812+00:00
739928,B-548A78CA,Blue,42.36499,-71.04294,40,,INCOMING_AT,,2026-06-29 13:38:43.453809+00:00
739927,B-548A78D6,Blue,42.36115,-71.06208,105,,STOPPED_AT,,2026-06-29 13:38:43.453807+00:00
739926,B-548A78DF,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 13:38:43.453803+00:00
739925,B-548A78E4,Blue,42.36409,-71.04414,215,,INCOMING_AT,,2026-06-29 13:38:43.453800+00:00
739924,G-10008,Green-E,42.33319,-71.10943,90,5.1,IN_TRANSIT_TO,,2026-06-29 13:38:43.453797+00:00
739923,G-10014,Green-E,42.3344,-71.10425,225,6.5,STOPPED_AT,,2026-06-29 13:38:43.453794+00:00
739922,G-10015,Green-E,42.34009,-71.0897,225,3.0,STOPPED_AT,,2026-06-29 13:38:43.453791+00:00
739921,G-10031,Green-E,42.34059,-71.0884,225,4.3,INCOMING_AT,,2026-06-29 13:38:43.453789+00:00
739920,G-10033,Green-E,42.4084,-71.11749,331,,STOPPED_AT,,2026-06-29 13:38:43.453786+00:00
739919,G-10040,Green-E,42.36599,-71.06321,50,,INCOMING_AT,,2026-06-29 13:38:43.453783+00:00
739918,G-10054,Green-E,42.38759,-71.0962,145,7.8,IN_TRANSIT_TO,,2026-06-29 13:38:43.453779+00:00
739917,G-10073,Green-E,42.35301,-71.06454,20,,INCOMING_AT,,2026-06-29 13:38:43.453758+00:00
739916,G-10095,Green-E,42.3518,-71.07081,60,,INCOMING_AT,,2026-06-29 13:38:43.453755+00:00
739915,G-10099,Green-E,42.37059,-71.07521,305,12.2,INCOMING_AT,,2026-06-29 13:38:43.453752+00:00
739914,G-10106,Green-E,42.34293,-71.0847,45,,INCOMING_AT,,2026-06-29 13:38:43.453748+00:00
739913,G-10109,Green-E,42.35631,-71.06277,210,,STOPPED_AT,,2026-06-29 13:38:43.453746+00:00
739912,G-10126,Green-E,42.33767,-71.09555,45,6.8,INCOMING_AT,,2026-06-29 13:38:43.453743+00:00
739911,G-10128,Green-E,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 13:38:43.453740+00:00
739910,G-10139,Green-E,42.40778,-71.11682,331,5.7,INCOMING_AT,,2026-06-29 13:38:43.453735+00:00
739909,G-10165,Green-E,42.37345,-71.08009,305,3.9,IN_TRANSIT_TO,,2026-06-29 13:38:43.453732+00:00
739908,G-10009,Green-D,42.33285,-71.24337,135,3.9,STOPPED_AT,,2026-06-29 13:38:43.453729+00:00
739907,G-10036,Green-D,42.33142,-71.12379,270,10.7,INCOMING_AT,,2026-06-29 13:38:43.453725+00:00
739906,G-10052,Green-D,42.34672,-71.10182,230,,INCOMING_AT,,2026-06-29 13:38:43.453722+00:00
739905,G-10063,Green-D,42.36238,-71.05804,175,,STOPPED_AT,,2026-06-29 13:38:43.453719+00:00
739904,G-10080,Green-D,42.37116,-71.07613,125,3.3,STOPPED_AT,,2026-06-29 13:38:43.453716+00:00
739903,G-10084,Green-D,42.37705,-71.09396,300,,STOPPED_AT,,2026-06-29 13:38:43.453714+00:00
739902,G-10096,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 13:38:43.453710+00:00
739901,G-10104,Green-D,42.36494,-71.05996,315,,INCOMING_AT,,2026-06-29 13:38:43.453707+00:00
739900,G-10113,Green-D,42.35614,-71.06243,30,,INCOMING_AT,,2026-06-29 13:38:43.453703+00:00
739899,G-10117,Green-D,42.34517,-71.10456,45,3.1,STOPPED_AT,,2026-06-29 13:38:43.453700+00:00
739898,G-10121,Green-D,42.33127,-71.1266,135,4.4,STOPPED_AT,,2026-06-29 13:38:43.453696+00:00
739897,G-10124,Green-D,42.33514,-71.1482,90,4.5,STOPPED_AT,,2026-06-29 13:38:43.453693+00:00
739896,G-10140,Green-D,42.32259,-71.20535,225,6.5,STOPPED_AT,,2026-06-29 13:38:43.453690+00:00
739895,G-10152,Green-D,42.35305,-71.06457,200,,INCOMING_AT,,2026-06-29 13:38:43.453687+00:00
739894,G-10175,Green-D,42.3183,-71.20991,45,11.2,INCOMING_AT,,2026-06-29 13:38:43.453682+00:00
739893,G-10180,Green-D,42.34977,-71.07825,60,,STOPPED_AT,,2026-06-29 13:38:43.453678+00:00
739892,G-10186,Green-D,42.32683,-71.16724,270,6.5,IN_TRANSIT_TO,,2026-06-29 13:38:43.453675+00:00
739891,G-10188,Green-D,42.33034,-71.23815,315,18.3,INCOMING_AT,,2026-06-29 13:38:43.453671+00:00
739890,G-10022,Green-C,42.35929,-71.05951,215,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453667+00:00
739889,G-10027,Green-C,42.34881,-71.09509,90,,STOPPED_AT,,2026-06-29 13:38:43.453664+00:00
739888,G-10035,Green-C,42.3443,-71.11317,45,11.9,INCOMING_AT,,2026-06-29 13:38:43.453660+00:00
739887,G-10059,Green-C,42.33962,-71.13144,90,6.0,STOPPED_AT,,2026-06-29 13:38:43.453657+00:00
739886,G-10077,Green-C,42.33965,-71.13301,270,7.5,INCOMING_AT,,2026-06-29 13:38:43.453653+00:00
739885,G-10086,Green-C,42.35305,-71.06457,200,,INCOMING_AT,,2026-06-29 13:38:43.453649+00:00
739884,G-10098,Green-C,42.3367,-71.14696,225,5.2,INCOMING_AT,,2026-06-29 13:38:43.453645+00:00
739883,G-10112,Green-C,42.34997,-71.07748,60,,INCOMING_AT,,2026-06-29 13:38:43.453641+00:00
739882,G-10134,Green-C,42.34229,-71.12068,225,4.7,STOPPED_AT,,2026-06-29 13:38:43.453636+00:00
739881,G-10167,Green-C,42.3362,-71.14896,45,,STOPPED_AT,,2026-06-29 13:38:43.453500+00:00
739880,G-10183,Green-C,42.3518,-71.07081,60,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453497+00:00
739879,G-10002,Green-B,42.33998,-71.16642,90,4.0,IN_TRANSIT_TO,,2026-06-29 13:38:43.453493+00:00
739878,G-10019,Green-B,42.3515,-71.11884,315,7.2,INCOMING_AT,,2026-06-29 13:38:43.453490+00:00
739877,G-10020,Green-B,42.35013,-71.13158,45,4.6,STOPPED_AT,,2026-06-29 13:38:43.453487+00:00
739876,G-10046,Green-B,42.35157,-71.07167,60,,STOPPED_AT,,2026-06-29 13:38:43.453484+00:00
739875,G-10049,Green-B,42.34888,-71.0951,90,,STOPPED_AT,,2026-06-29 13:38:43.453481+00:00
739874,G-10057,Green-B,42.35065,-71.1121,135,9.6,INCOMING_AT,,2026-06-29 13:38:43.453478+00:00
739873,G-10061,Green-B,42.35164,-71.07172,240,,INCOMING_AT,,2026-06-29 13:38:43.453475+00:00
739872,G-10067,Green-B,42.34254,-71.14386,45,5.1,INCOMING_AT,,2026-06-29 13:38:43.453472+00:00
739871,G-10075,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 13:38:43.453470+00:00
739870,G-10083,Green-B,42.341,-71.16742,75,2.8,STOPPED_AT,,2026-06-29 13:38:43.453467+00:00
739869,G-10101,Green-B,42.34159,-71.14638,270,4.9,STOPPED_AT,,2026-06-29 13:38:43.453463+00:00
739868,G-10103,Green-B,42.34845,-71.13712,315,7.9,STOPPED_AT,,2026-06-29 13:38:43.453460+00:00
739867,G-10118,Green-B,42.35927,-71.05945,35,,STOPPED_AT,,2026-06-29 13:38:43.453457+00:00
739866,O-548A6ABA,Orange,42.40161,-71.07713,357,,STOPPED_AT,,2026-06-29 13:38:43.453454+00:00
739865,O-548A6ABB,Orange,42.32319,-71.09982,15,,STOPPED_AT,,2026-06-29 13:38:43.453451+00:00
739864,O-548A700A,Orange,42.34759,-71.06723,50,,INCOMING_AT,,2026-06-29 13:38:43.453448+00:00
739863,O-548A74AC,Orange,42.36514,-71.05999,330,,STOPPED_AT,,2026-06-29 13:38:43.453445+00:00
739862,O-548A74B4,Orange,42.34086,-71.0841,40,,STOPPED_AT,,2026-06-29 13:38:43.453439+00:00
739861,O-548A74B8,Orange,42.37898,-71.07633,340,,INCOMING_AT,,2026-06-29 13:38:43.453423+00:00
739860,O-548A74BF,Orange,42.41459,-71.07663,357,,INCOMING_AT,,2026-06-29 13:38:43.453420+00:00
739859,O-548A78A9,Orange,42.31001,-71.10782,30,,STOPPED_AT,,2026-06-29 13:38:43.453417+00:00
739858,O-548A78AA,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 13:38:43.453413+00:00
739857,O-548A78B7,Orange,42.32854,-71.09757,210,,INCOMING_AT,,2026-06-29 13:38:43.453410+00:00
739856,O-548A78BB,Orange,42.33653,-71.0897,220,,STOPPED_AT,,2026-06-29 13:38:43.453406+00:00
739855,O-548A78BD,Orange,42.34544,-71.07865,220,,INCOMING_AT,,2026-06-29 13:38:43.453403+00:00
739854,O-548A78C3,Orange,42.35234,-71.06264,185,,STOPPED_AT,,2026-06-29 13:38:43.453399+00:00
739853,O-548A78C7,Orange,42.37147,-71.066,125,,INCOMING_AT,,2026-06-29 13:38:43.453395+00:00
739852,O-548A78D0,Orange,42.39209,-71.07734,175,,STOPPED_AT,,2026-06-29 13:38:43.453391+00:00
739851,O-548A78DA,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 13:38:43.453388+00:00
739850,O-548A78E7,Orange,42.35533,-71.06059,25,,STOPPED_AT,,2026-06-29 13:38:43.453384+00:00
739849,B-548A672A,Blue,42.37549,-71.02923,225,,INCOMING_AT,,2026-06-29 13:38:43.453381+00:00
739848,B-548A78A6,Blue,42.40776,-70.99253,170,,STOPPED_AT,,2026-06-29 13:38:43.453378+00:00
739847,B-548A78AC,Blue,42.41576,-70.99041,200,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453375+00:00
739846,B-548A78BA,Blue,42.41085,-70.99259,10,,INCOMING_AT,,2026-06-29 13:38:43.453372+00:00
739845,B-548A78C4,Blue,42.38411,-71.0113,60,,INCOMING_AT,,2026-06-29 13:38:43.453369+00:00
739844,B-548A78C5,Blue,42.37435,-71.03017,45,,STOPPED_AT,,2026-06-29 13:38:43.453366+00:00
739843,B-548A78CA,Blue,42.36499,-71.04294,40,,INCOMING_AT,,2026-06-29 13:38:43.453362+00:00
739842,B-548A78D6,Blue,42.36115,-71.06208,105,,STOPPED_AT,,2026-06-29 13:38:43.453359+00:00
739841,B-548A78DF,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 13:38:43.453356+00:00
739840,B-548A78E4,Blue,42.36409,-71.04414,215,,INCOMING_AT,,2026-06-29 13:38:43.453352+00:00
739839,R-548A0004,Red,42.39082,-71.1188,0,,INCOMING_AT,,2026-06-29 13:38:43.453349+00:00
739838,R-548A5D6F,Red,42.33107,-71.057,0,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453345+00:00
739837,R-548A5F51,Red,42.32455,-71.05451,310,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453343+00:00
739836,R-548A6272,Red,42.39673,-71.12245,125,,STOPPED_AT,,2026-06-29 13:38:43.453339+00:00
739835,R-548A6553,Red,42.27315,-71.02737,315,,INCOMING_AT,,2026-06-29 13:38:43.453336+00:00
739834,R-548A695C,Red,42.35591,-71.06149,130,,INCOMING_AT,,2026-06-29 13:38:43.453333+00:00
739833,R-548A6AB3,Red,42.36553,-71.10403,130,,STOPPED_AT,,2026-06-29 13:38:43.453329+00:00
739832,R-548A6C54,Red,42.23514,-71.00645,15,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453326+00:00
739831,R-548A6D6F,Red,42.36554,-71.10401,310,,STOPPED_AT,,2026-06-29 13:38:43.453323+00:00
739830,R-548A6DE2,Red,42.37432,-71.1186,350,,STOPPED_AT,,2026-06-29 13:38:43.453320+00:00
739829,R-548A7316,Red,42.32705,-71.05787,160,,INCOMING_AT,,2026-06-29 13:38:43.453317+00:00
739828,R-548A74A7,Red,42.3723,-71.11585,135,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453314+00:00
739827,R-548A74A8,Red,42.2932,-71.06581,340,,STOPPED_AT,,2026-06-29 13:38:43.453311+00:00
739826,R-548A7551,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 13:38:43.453308+00:00
739825,R-548A75C9,Red,42.2097,-71.00135,10,,INCOMING_AT,,2026-06-29 13:38:43.453305+00:00
739824,R-548A7856,Red,42.2734,-71.02786,135,,INCOMING_AT,,2026-06-29 13:38:43.453302+00:00
739823,R-548A78B0,Red,42.39676,-71.12241,285,,STOPPED_AT,,2026-06-29 13:38:43.453299+00:00
739822,R-548A78B1,Red,42.37112,-71.11421,300,,IN_TRANSIT_TO,,2026-06-29 13:38:43.453296+00:00
739821,R-548A78EC,Red,42.36126,-71.07162,275,,STOPPED_AT,,2026-06-29 13:38:43.453293+00:00
739820,R-548A78F4,Red,42.39618,-71.14054,85,,STOPPED_AT,,2026-06-29 13:38:43.453290+00:00
739819,R-548A7907,Red,42.28458,-71.06377,330,,STOPPED_AT,,2026-06-29 13:38:43.453287+00:00
739818,R-548A7922,Red,42.36122,-71.07162,95,,STOPPED_AT,,2026-06-29 13:38:43.453281+00:00
739817,B-548A672A,Blue,42.38126,-71.01574,230,,INCOMING_AT,,2026-06-29 13:36:41.767427+00:00
739816,B-548A78A6,Blue,42.41512,-70.99082,200,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767425+00:00
739815,B-548A78AC,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 13:36:41.767423+00:00
739814,B-548A78BA,Blue,42.40918,-70.99267,355,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767421+00:00
739813,B-548A78C2,Blue,42.38688,-71.00469,55,,STOPPED_AT,,2026-06-29 13:36:41.767418+00:00
739812,B-548A78C4,Blue,42.37968,-71.02276,65,,STOPPED_AT,,2026-06-29 13:36:41.767416+00:00
739811,B-548A78C5,Blue,42.36924,-71.03943,35,,STOPPED_AT,,2026-06-29 13:36:41.767414+00:00
739810,B-548A78CA,Blue,42.35893,-71.05632,80,,INCOMING_AT,,2026-06-29 13:36:41.767412+00:00
739809,B-548A78D6,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 13:36:41.767410+00:00
739808,B-548A78DF,Blue,42.35948,-71.05966,330,,STOPPED_AT,,2026-06-29 13:36:41.767407+00:00
739807,B-548A78E4,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 13:36:41.767404+00:00
739806,G-10008,Green-E,42.33169,-71.11193,315,4.6,STOPPED_AT,,2026-06-29 13:36:41.767402+00:00
739805,G-10014,Green-E,42.33614,-71.09963,225,7.8,STOPPED_AT,,2026-06-29 13:36:41.767399+00:00
739804,G-10015,Green-E,42.34256,-71.08524,225,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767396+00:00
739803,G-10031,Green-E,42.3454,-71.08181,225,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767393+00:00
739802,G-10033,Green-E,42.4084,-71.11749,331,2.1,STOPPED_AT,,2026-06-29 13:36:41.767390+00:00
739801,G-10040,Green-E,42.36668,-71.06772,125,4.9,STOPPED_AT,,2026-06-29 13:36:41.767387+00:00
739800,G-10054,Green-E,42.39361,-71.10639,120,5.4,INCOMING_AT,,2026-06-29 13:36:41.767384+00:00
739799,G-10073,Green-E,42.3518,-71.07081,60,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767381+00:00
739798,G-10095,Green-E,42.3518,-71.07081,60,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767378+00:00
739797,G-10099,Green-E,42.36574,-71.06466,300,,INCOMING_AT,,2026-06-29 13:36:41.767375+00:00
739796,G-10106,Green-E,42.34115,-71.08692,55,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767372+00:00
739795,G-10109,Green-E,42.35929,-71.05951,215,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767369+00:00
739794,G-10126,Green-E,42.33501,-71.10258,45,,INCOMING_AT,,2026-06-29 13:36:41.767366+00:00
739793,G-10128,Green-E,42.35188,-71.07085,240,,STOPPED_AT,,2026-06-29 13:36:41.767364+00:00
739792,G-10139,Green-E,42.40037,-71.11127,331,5.1,STOPPED_AT,,2026-06-29 13:36:41.767360+00:00
739791,G-10165,Green-E,42.37131,-71.07605,305,,STOPPED_AT,,2026-06-29 13:36:41.767357+00:00
739790,G-10036,Green-D,42.336,-71.1129,225,17.4,INCOMING_AT,,2026-06-29 13:36:41.767353+00:00
739789,G-10052,Green-D,42.34904,-71.09528,270,,STOPPED_AT,,2026-06-29 13:36:41.767350+00:00
739788,G-10063,Green-D,42.36238,-71.05804,175,,STOPPED_AT,,2026-06-29 13:36:41.767346+00:00
739787,G-10080,Green-D,42.37517,-71.08336,305,6.5,IN_TRANSIT_TO,,2026-06-29 13:36:41.767343+00:00
739786,G-10084,Green-D,42.37705,-71.09396,300,,STOPPED_AT,,2026-06-29 13:36:41.767340+00:00
739785,G-10096,Green-D,42.37649,-71.09284,300,5.0,IN_TRANSIT_TO,,2026-06-29 13:36:41.767336+00:00
739784,G-10104,Green-D,42.35986,-71.05891,35,,INCOMING_AT,,2026-06-29 13:36:41.767333+00:00
739783,G-10113,Green-D,42.35614,-71.06243,30,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767330+00:00
739782,G-10117,Green-D,42.34174,-71.10985,45,5.1,STOPPED_AT,,2026-06-29 13:36:41.767326+00:00
739781,G-10121,Green-D,42.33576,-71.14058,135,5.0,STOPPED_AT,,2026-06-29 13:36:41.767322+00:00
739780,G-10124,Green-D,42.32694,-71.16356,90,8.6,IN_TRANSIT_TO,,2026-06-29 13:36:41.767319+00:00
739779,G-10140,Green-D,42.3295,-71.19235,225,5.1,STOPPED_AT,,2026-06-29 13:36:41.767315+00:00
739778,G-10152,Green-D,42.35559,-71.06334,210,,INCOMING_AT,,2026-06-29 13:36:41.767312+00:00
739777,G-10175,Green-D,42.3207,-71.22027,135,16.4,INCOMING_AT,,2026-06-29 13:36:41.767308+00:00
739776,G-10180,Green-D,42.34788,-71.08627,105,,IN_TRANSIT_TO,,2026-06-29 13:36:41.767304+00:00
739775,G-10186,Green-D,42.32851,-71.16042,225,14.5,INCOMING_AT,,2026-06-29 13:36:41.767300+00:00
739774,G-10187,Green-D,42.32352,-71.22607,315,17.5,INCOMING_AT,,2026-06-29 13:36:41.767297+00:00
